comparison	gene	p_val	avg_logFC	pct.1	pct.2	p_val_adj	avg_log2FC
Early_EEC_vs_Goblet	RPS26	1.83088667198474e-23	0.467722153098441	1	0.999	3.56125766567752e-19	0.674780430789029
Early_EEC_vs_Goblet	RALGAPA2	1.37124964733811e-11	0.467611692345869	0.6	0.312	2.66721768903736e-07	0.67462106960908
Early_EEC_vs_Goblet	KLHL23	4.01073650338178e-13	0.467304955638583	0.444	0.167	7.80128357272789e-09	0.67417854208262
Early_EEC_vs_Goblet	NELFCD	1.27684173382858e-11	0.467130889551052	0.744	0.395	2.48358485646997e-07	0.673927417801353
Early_EEC_vs_Goblet	PSMB3	3.71213271238011e-17	0.466896311675054	1	0.978	7.22046933885055e-13	0.673588993462949
Early_EEC_vs_Goblet	CCT2	5.64664663687918e-18	0.466751291667181	1	0.885	1.09832923733937e-13	0.67337977381676
Early_EEC_vs_Goblet	PLK2	2.17550861525552e-19	0.4666415021438	0.911	0.401	4.23158180753351e-15	0.673221381015836
Early_EEC_vs_Goblet	SUPT20H	1.57838006805597e-12	0.46645425375827	0.711	0.399	3.07010707037568e-08	0.672951238698618
Early_EEC_vs_Goblet	TMX4	7.32876800864937e-10	0.465550254482793	0.367	0.14	1.42551866536239e-05	0.67164704342692
Early_EEC_vs_Goblet	HSP90AB1	7.94642257852239e-16	0.464004889673217	1	0.999	1.54565865574839e-11	0.669417553279781
Early_EEC_vs_Goblet	BTBD3	3.79371998015978e-12	0.464003818136918	0.467	0.196	7.37916473340879e-08	0.669416007379676
Early_EEC_vs_Goblet	CCNDBP1	1.85508592265379e-09	0.462911569723882	0.656	0.406	3.60832762815388e-05	0.66784022601077
Early_EEC_vs_Goblet	PSMD4	5.7236401985641e-15	0.46284150070587	0.989	0.726	1.1133052550227e-10	0.667739137785965
Early_EEC_vs_Goblet	CRYBG1	3.34175229189696e-09	0.462462641068833	0.444	0.21	6.50004238296877e-05	0.667192558866418
Early_EEC_vs_Goblet	CALCOCO1	1.35054876018878e-13	0.461671137920327	0.467	0.181	2.6269523934432e-09	0.66605066119922
Early_EEC_vs_Goblet	USH1C	2.19247247233997e-13	0.461590280017938	0.989	0.726	4.26457820594848e-09	0.665934007904428
Early_EEC_vs_Goblet	SAP30	3.34689129839512e-11	0.461002668386759	0.367	0.133	6.51003826450835e-07	0.665086263518157
Early_EEC_vs_Goblet	SNRNP70	1.34779378401227e-14	0.460463760654573	0.956	0.775	2.62159368928227e-10	0.664308784005435
Early_EEC_vs_Goblet	DDX24	4.94038820146884e-11	0.459713177556888	0.889	0.556	9.60954909067705e-07	0.66322592149263
Early_EEC_vs_Goblet	SVBP	2.72962176378947e-11	0.459453931265656	0.611	0.328	5.30938729274689e-07	0.662851908153901
Early_EEC_vs_Goblet	NAP1L4	1.00487085882498e-12	0.459081848246505	0.9	0.503	1.95457430750047e-08	0.662315105827372
Early_EEC_vs_Goblet	SH3BGRL	2.0356149991928e-09	0.459079107134902	0.789	0.739	3.95947473492992e-05	0.662311151239256
Early_EEC_vs_Goblet	STX16	3.55829538556001e-09	0.458517146437484	0.567	0.335	6.92124035445277e-05	0.661500413327917
Early_EEC_vs_Goblet	SND1	1.80754453883903e-12	0.458001382079348	0.944	0.553	3.51585488249579e-08	0.660756322646166
Early_EEC_vs_Goblet	CLCN3	1.43723530192312e-11	0.457824927060215	0.678	0.381	2.79556638577066e-07	0.660501751865124
Early_EEC_vs_Goblet	PUM1	3.50231870375526e-10	0.457572786975531	0.822	0.536	6.81236011067435e-06	0.660137990615341
Early_EEC_vs_Goblet	PGM2L1	3.19893200031092e-13	0.457424847038875	0.444	0.161	6.22224263380476e-09	0.659924558402378
Early_EEC_vs_Goblet	ARSD	1.23791149468213e-07	0.457424847038875	0.478	0.28	0.0024078616483062	0.659924558402378
Early_EEC_vs_Goblet	DNAJA1	1.19876373515795e-14	0.457362034941245	1	0.961	2.33171534125572e-10	0.659833939700619
Early_EEC_vs_Goblet	THOC2	7.48745239770783e-16	0.457182745597189	1	0.583	1.45638436587815e-11	0.659575279853066
Early_EEC_vs_Goblet	PNN	2.46214870680707e-14	0.457153144822831	0.978	0.558	4.78912544961043e-10	0.659532574962692
Early_EEC_vs_Goblet	LYZ	1.99391053994018e-15	0.457094596045121	1	0.646	3.87835539123765e-11	0.65944810693144
Early_EEC_vs_Goblet	IRF2BP2	1.10576713509594e-14	0.456924971997224	0.922	0.764	2.15082765447512e-10	0.659203391158724
Early_EEC_vs_Goblet	SETBP1	2.77274327953865e-36	0.45640495913813	0.322	0.023	5.39326295303063e-32	0.65845317118571
Early_EEC_vs_Goblet	GSE1	8.87452938373694e-11	0.45635015590911	0.756	0.464	1.72618471043067e-06	0.658374106838978
Early_EEC_vs_Goblet	SAMD4B	5.15246774021916e-12	0.455661696420495	0.733	0.406	1.00220650015003e-07	0.6573808697489
Early_EEC_vs_Goblet	TPR	1.51720824485388e-15	0.455560913600813	0.989	0.559	2.95112175706528e-11	0.657235470874738
Early_EEC_vs_Goblet	EPB41L5	2.70482816291625e-09	0.45546048552606	0.411	0.187	5.26116125968839e-05	0.657090583789326
Early_EEC_vs_Goblet	HOXA11-AS	1.60799630995043e-12	0.455365114075865	0.533	0.254	3.12771362248458e-08	0.656952991871087
Early_EEC_vs_Goblet	ATP6V1F	5.02462388984042e-16	0.454680202647272	1	0.877	9.7733959281286e-12	0.655964873549609
Early_EEC_vs_Goblet	EIF3H	7.09178939000284e-14	0.454509393078751	1	0.997	1.37942395424945e-09	0.655718447432167
Early_EEC_vs_Goblet	TRIB1	3.72368765807573e-13	0.454426734905877	0.978	0.549	7.2429448637231e-09	0.655599196896073
Early_EEC_vs_Goblet	GRN	9.64814398399154e-13	0.454248080128546	1	0.958	1.8766604863262e-08	0.655341452534786
Early_EEC_vs_Goblet	AL450311.2	4.80429587591827e-70	0.453909904931431	0.344	0.002	9.34483590824862e-66	0.654853568854956
Early_EEC_vs_Goblet	RCOR2	4.36138140544178e-31	0.453740367908378	0.367	0.043	8.48332297172481e-27	0.65460897863255
Early_EEC_vs_Goblet	CLUAP1	3.42634496684002e-14	0.453370576710835	0.356	0.097	6.66458359500051e-10	0.654075482705691
Early_EEC_vs_Goblet	BDH2	2.48708739861187e-12	0.453241990626468	0.389	0.131	4.83763369903994e-08	0.653889972199447
Early_EEC_vs_Goblet	ARPC5	1.24856259723611e-13	0.45315886635064	1	0.949	2.42857910788395e-09	0.653770049218933
Early_EEC_vs_Goblet	DNAJA2	4.77259318999911e-14	0.453048472439076	0.989	0.542	9.28317101386726e-10	0.653610784470176
Early_EEC_vs_Goblet	PAK2	6.62474204380556e-14	0.452784467482373	1	0.634	1.28857857494062e-09	0.65322990582837
Early_EEC_vs_Goblet	ITGB8	1.61306321751077e-16	0.452275086369398	0.467	0.139	3.1375692643802e-12	0.652495024222758
Early_EEC_vs_Goblet	SUMO1	1.22593501003033e-12	0.451996801143201	0.989	0.955	2.38456618800999e-08	0.652093543506971
Early_EEC_vs_Goblet	ODF2L	1.34072536999341e-06	0.45194538127425	0.589	0.416	0.0260784491717418	0.652019360317032
Early_EEC_vs_Goblet	SORD	5.90663452009749e-10	0.45188466666326	0.722	0.414	1.14889948050416e-05	0.651931767648848
Early_EEC_vs_Goblet	RASD1	6.95389399664336e-07	0.451863417420264	0.544	0.321	0.013526019212871	0.651901111471354
Early_EEC_vs_Goblet	ALDH1A1	4.24057888368767e-10	0.45119429728824	0.989	0.68	8.24834998666088e-06	0.650935775175124
Early_EEC_vs_Goblet	CRIPT	3.16350502606137e-10	0.450933357381219	0.633	0.389	6.15333362619197e-06	0.650559318465295
Early_EEC_vs_Goblet	PITPNC1	3.92181190386364e-10	0.450668064575996	0.4	0.167	7.62831633420516e-06	0.650176581850816
Early_EEC_vs_Goblet	MAPK8	1.9979983230906e-10	0.450542507415934	0.444	0.211	3.88630653824353e-06	0.649995441158646
Early_EEC_vs_Goblet	PHF3	3.53545102459753e-15	0.450248443068433	0.989	0.542	6.87680578794466e-11	0.649571195982805
Early_EEC_vs_Goblet	NDUFA5	1.03332143682469e-11	0.450079238049607	0.856	0.782	2.00991352676771e-07	0.649327084741251
Early_EEC_vs_Goblet	RBM15B	2.93395927513531e-09	0.44997841386324	0.489	0.257	5.70684418606569e-05	0.649181626187577
Early_EEC_vs_Goblet	BUD23	3.7918130955094e-14	0.449880990539165	0.989	0.762	7.37545565207534e-10	0.649041074041067
Early_EEC_vs_Goblet	NDUFC2	2.53453627943022e-15	0.448984671494744	1	0.954	4.92992651711972e-11	0.647747959000628
Early_EEC_vs_Goblet	ATP6V0E1	3.8484736062841e-12	0.448980600256213	1	0.972	7.48566601158321e-08	0.647742085444988
Early_EEC_vs_Goblet	HSPD1	4.81580497206161e-14	0.448237019723943	1	0.991	9.36722225115705e-10	0.646669325498581
Early_EEC_vs_Goblet	NBDY	1.99013634313923e-14	0.44807641492074	0.978	0.622	3.87101420104012e-10	0.646437621745458
Early_EEC_vs_Goblet	ATP6V1G1	1.76327759728031e-16	0.447611563501508	1	0.982	3.42975125446993e-12	0.64576698290818
Early_EEC_vs_Goblet	FAM227A	3.65575337968956e-19	0.447474516185707	0.311	0.056	7.11080589883417e-15	0.645569265425308
Early_EEC_vs_Goblet	VAT1	5.81185857328986e-12	0.447160248426992	0.511	0.236	1.13046461109061e-07	0.645115872888299
Early_EEC_vs_Goblet	IRX2	1.75309446328413e-06	0.446825481601833	0.367	0.187	0.0340994404053395	0.644632906449788
Early_EEC_vs_Goblet	KMT2E	2.72099765113409e-16	0.446662078458683	0.989	0.808	5.29261253122092e-12	0.644397165545499
Early_EEC_vs_Goblet	ZNHIT3	2.04953826531656e-15	0.44637501085229	0.933	0.491	3.98655687986723e-11	0.643983014533356
Early_EEC_vs_Goblet	UBTF	8.08369880573904e-07	0.44551449094396	0.5	0.31	0.015723602547043	0.642741546729021
Early_EEC_vs_Goblet	MRPL42	1.31027161493491e-13	0.444889758795701	0.956	0.642	2.54860931820988e-09	0.641840248756845
Early_EEC_vs_Goblet	BMPR2	1.55036599778299e-07	0.44482167488555	0.478	0.287	0.0030156169022877	0.641742024437306
Early_EEC_vs_Goblet	AFF4	5.69640347393513e-14	0.444699617790239	0.956	0.563	1.10800743971512e-09	0.641565933271196
Early_EEC_vs_Goblet	SF3B1	1.03784989509277e-11	0.444488056008156	0.989	0.69	2.01872183094495e-07	0.641260714137343
Early_EEC_vs_Goblet	PTOV1	5.21342313487439e-10	0.443708163536279	0.767	0.488	1.01406293396442e-05	0.640135567135738
Early_EEC_vs_Goblet	WASF1	7.05459111980892e-14	0.443596845431583	0.356	0.104	1.37218851871403e-09	0.639974969058133
Early_EEC_vs_Goblet	FBXO32	1.89871888511633e-11	0.443558393210386	0.822	0.501	3.69319810343978e-07	0.639919494229301
Early_EEC_vs_Goblet	DNAJC4	1.74855308671724e-07	0.442698646910477	0.656	0.536	0.0034011106089737	0.638679142505999
Early_EEC_vs_Goblet	ZNF775	2.36493562777199e-16	0.442600212025074	0.344	0.083	4.60003628957929e-12	0.638537130984977
Early_EEC_vs_Goblet	SPA17	1.28975070863455e-16	0.442157374908087	0.367	0.092	2.50869410336507e-12	0.637898252072379
Early_EEC_vs_Goblet	DDX39B	2.55015020590344e-08	0.442105009291339	0.533	0.313	0.000496029716550278	0.637822704456784
Early_EEC_vs_Goblet	YTHDF2	5.66971530069986e-12	0.442097881199529	0.933	0.6	1.10281632313913e-07	0.637812420794079
Early_EEC_vs_Goblet	UBN2	1.42563300488921e-08	0.44192066050291	0.578	0.363	0.000277299875781001	0.637556745373924
Early_EEC_vs_Goblet	PARP1	1.12725760258139e-08	0.441640979337613	0.556	0.311	0.000219262876278106	0.63715325074372
Early_EEC_vs_Goblet	FOXA2	1.72468888980185e-08	0.441536119063832	0.611	0.391	0.000335469235955358	0.637001969346749
Early_EEC_vs_Goblet	FBXO21	1.61489693244484e-11	0.44081104637622	0.533	0.267	3.14113602329846e-07	0.635955910576047
Early_EEC_vs_Goblet	BAMBI	2.95392143491838e-44	0.439062993893339	0.333	0.017	5.74567258305975e-40	0.633434003927782
Early_EEC_vs_Goblet	RBBP7	3.84623013749376e-13	0.439038220788436	0.889	0.511	7.48130224043911e-09	0.63339826389219
Early_EEC_vs_Goblet	NAIP	2.08127198080112e-21	0.439014285195696	0.322	0.053	4.04828212985626e-17	0.633363732131243
Early_EEC_vs_Goblet	UBXN7	2.56453307395283e-09	0.43822264005494	0.489	0.25	4.98827328214565e-05	0.632221629612531
Early_EEC_vs_Goblet	CASZ1	2.94520544137717e-08	0.438059123557991	0.5	0.275	0.000572871910402273	0.631985725173279
Early_EEC_vs_Goblet	ABI2	1.77239906302345e-09	0.437886037182559	0.578	0.319	3.44749341748692e-05	0.631736014317798
Early_EEC_vs_Goblet	YBX1	3.16367858857857e-21	0.437799414746261	1	1	6.15367122264418e-17	0.631611044558521
Early_EEC_vs_Goblet	RTF2	8.16272020924113e-14	0.437547000667103	1	0.578	1.58773070789949e-09	0.631246888018269
Early_EEC_vs_Goblet	GNAI2	8.40195255670197e-14	0.437539605838729	0.978	0.54	1.6342637918041e-09	0.631236219536046
Early_EEC_vs_Goblet	ZNF827	6.09648200595918e-10	0.43714017586737	0.456	0.224	1.18582671497912e-05	0.630659963897184
Early_EEC_vs_Goblet	HSD17B10	1.57212435534847e-12	0.436550490328316	0.967	0.832	3.05793908358831e-08	0.629809227494308
Early_EEC_vs_Goblet	FLNA	1.27431640654543e-15	0.435671475403038	0.756	0.322	2.47867284237151e-11	0.628541077020741
Early_EEC_vs_Goblet	H2AFZ	1.9232534257465e-16	0.435413686937524	1	0.992	3.74092023841951e-12	0.628169166879945
Early_EEC_vs_Goblet	UBE2R2	1.49019616715011e-12	0.435174238104056	0.967	0.596	2.89858056472368e-08	0.627823715235354
Early_EEC_vs_Goblet	DYNC1LI2	6.8749012623363e-12	0.435134157140504	0.944	0.582	1.33723704453703e-07	0.627765890628004
Early_EEC_vs_Goblet	FTL	4.22508587384958e-15	0.434698346685717	1	1	8.21821453322482e-11	0.627137149046115
Early_EEC_vs_Goblet	MRFAP1	1.36612648836822e-13	0.434130008989291	0.989	0.891	2.65725263252502e-09	0.626317211069931
Early_EEC_vs_Goblet	MRPL40	1.71694072345554e-12	0.434057822384824	0.911	0.491	3.33962140119337e-08	0.626213067813649
Early_EEC_vs_Goblet	LRRC42	9.41989705233441e-09	0.43300631969073	0.422	0.205	0.000183226417564957	0.624696070091397
Early_EEC_vs_Goblet	SEPT7	8.67333134429548e-11	0.432642237598333	1	0.672	1.68704967977891e-06	0.62417081066222
Early_EEC_vs_Goblet	HIPK2	1.58701872431841e-06	0.432342066671412	0.567	0.4	0.0308691012067175	0.623737755554532
Early_EEC_vs_Goblet	MSRB1	5.33364322974351e-09	0.431726956655877	0.5	0.269	0.000103744694461741	0.622850339385519
Early_EEC_vs_Goblet	EMC10	3.46433673204875e-14	0.431259184299317	0.944	0.812	6.73848137750803e-10	0.622175486526444
Early_EEC_vs_Goblet	CCT7	6.23807945526411e-12	0.431209004907983	1	0.784	1.21336883484342e-07	0.622103092967411
Early_EEC_vs_Goblet	SUGP2	4.44634471316523e-09	0.430802197661203	0.522	0.299	8.64858510157768e-05	0.621516194169885
Early_EEC_vs_Goblet	CPSF6	3.79673908753594e-09	0.430433911212028	0.556	0.322	7.38503719916616e-05	0.620984869136033
Early_EEC_vs_Goblet	TMEM59	3.47821649079803e-17	0.430340961451306	1	0.992	6.76547889625125e-13	0.620850770977189
Early_EEC_vs_Goblet	GPATCH2	1.80943237403353e-07	0.429050738692555	0.489	0.294	0.00351952691073262	0.618989373001495
Early_EEC_vs_Goblet	POLR1D	3.25942458343578e-13	0.428640351326726	1	0.982	6.33990675724094e-09	0.61839730918397
Early_EEC_vs_Goblet	HRAS	1.58622562742358e-13	0.428593765384753	0.989	0.549	3.0853674679016e-09	0.618330099876511
Early_EEC_vs_Goblet	NISCH	8.37680398930148e-14	0.428505747066827	0.444	0.155	1.62937214395903e-09	0.618203116285732
Early_EEC_vs_Goblet	ACAA1	4.49746013623266e-09	0.428204779063541	0.689	0.428	8.74800971098614e-05	0.617768911239924
Early_EEC_vs_Goblet	NUMA1	6.9290212372126e-09	0.428042582885882	0.7	0.481	0.000134776392085022	0.617534911618765
Early_EEC_vs_Goblet	HMGB1	6.30089730894754e-12	0.427405050064996	1	0.995	1.22558753556339e-07	0.616615146179668
Early_EEC_vs_Goblet	RUVBL1	2.33812509518611e-11	0.427027369854505	0.689	0.368	4.5478871226465e-07	0.616070268812951
Early_EEC_vs_Goblet	HAGH	9.45457052004853e-08	0.42681130363848	0.567	0.365	0.00183900851185464	0.615758551154589
Early_EEC_vs_Goblet	DCTN3	5.94506140883192e-12	0.426580171687777	0.733	0.426	1.1563738946319e-07	0.615425098235518
Early_EEC_vs_Goblet	PIDD1	1.39557341932376e-11	0.426534360019537	0.311	0.093	2.71452985792664e-07	0.615359005968934
Early_EEC_vs_Goblet	PREPL	1.42660487306342e-07	0.426154204151054	0.611	0.404	0.00277488913859565	0.614810556982709
Early_EEC_vs_Goblet	LRRC61	8.3971644959808e-09	0.425926179979505	0.578	0.343	0.000163333246611323	0.614481587641211
Early_EEC_vs_Goblet	PRRC2B	1.80985555031159e-08	0.425293568856082	0.722	0.469	0.000352035003091108	0.613568922710639
Early_EEC_vs_Goblet	EPHA4	4.42859215828351e-23	0.424414102973409	0.3	0.039	8.61405460707725e-19	0.612300121643075
Early_EEC_vs_Goblet	NCK2	8.23248057378869e-11	0.424341812074801	0.389	0.147	1.60129979640764e-06	0.612195827922152
Early_EEC_vs_Goblet	NME1	3.39187963408493e-12	0.423672560233984	0.989	0.884	6.5975450762586e-08	0.6112303016103
Early_EEC_vs_Goblet	SNX4	8.56933124706174e-08	0.4228928634965	0.556	0.366	0.00166682062086598	0.610105436993733
Early_EEC_vs_Goblet	PRRC2C	1.80471853461764e-11	0.422549374330205	1	0.818	3.51035802168477e-07	0.609609886876922
Early_EEC_vs_Goblet	ARID3A	6.62125644991779e-08	0.422333527227605	0.511	0.287	0.00128790059207351	0.60929848533241
Early_EEC_vs_Goblet	TTC37	3.76088009025108e-09	0.42218361342776	0.767	0.464	7.31528786354737e-05	0.609082205436812
Early_EEC_vs_Goblet	MAT2A	3.59576628886798e-10	0.421706764436796	0.989	0.646	6.99412500847711e-06	0.608394257762296
Early_EEC_vs_Goblet	DNAJC7	7.26933940286131e-13	0.421551245859789	1	0.636	1.41395920725055e-08	0.608169891882481
Early_EEC_vs_Goblet	TYW3	3.32557925463309e-08	0.421039073953288	0.489	0.27	0.000646858420818682	0.60743098401289
Early_EEC_vs_Goblet	HNRNPDL	2.11277900968517e-13	0.420590418789592	1	0.946	4.10956645173863e-09	0.606783711433157
Early_EEC_vs_Goblet	TRAPPC6A	9.73910764530197e-14	0.420200648099744	0.944	0.694	1.89435382808769e-09	0.606221391191829
Early_EEC_vs_Goblet	ELAVL4	5.70675337515491e-51	0.42017125549786	0.233	0	1.11002059900138e-46	0.606178986630852
Early_EEC_vs_Goblet	TBPL1	6.49888324126529e-07	0.419578704548761	0.511	0.336	0.0126409777925851	0.605324116315113
Early_EEC_vs_Goblet	KLHL7	1.0885462327676e-08	0.419554572983465	0.4	0.186	0.000211733127735626	0.605289301825532
Early_EEC_vs_Goblet	GNB1	1.39218738518287e-09	0.419387474645705	0.967	0.765	2.70794368291921e-05	0.605048229882305
Early_EEC_vs_Goblet	CALCOCO2	1.17621793851704e-07	0.419078642030527	0.667	0.437	0.0022878615122095	0.604602678599922
Early_EEC_vs_Goblet	YWHAE	1.18395518176719e-16	0.418919583655768	1	0.982	2.30291122405535e-12	0.604373205871445
Early_EEC_vs_Goblet	SFPQ	1.31284435860234e-13	0.418593271395022	0.989	0.921	2.5536135619174e-09	0.603902436791086
Early_EEC_vs_Goblet	MARCH5	1.25961971462613e-07	0.418558680955431	0.544	0.342	0.00245008630691929	0.603852533335426
Early_EEC_vs_Goblet	MARCH6	2.32311743525169e-08	0.418467603785682	0.7	0.521	0.000451869572330807	0.603721136754291
Early_EEC_vs_Goblet	WDR73	1.13068281211082e-09	0.418247060631109	0.589	0.332	2.19929113783675e-05	0.603402960238887
Early_EEC_vs_Goblet	YES1	3.0963320871736e-15	0.41723396645563	0.989	0.539	6.02267554276137e-11	0.60194137429597
Early_EEC_vs_Goblet	PTMA	2.90513169785539e-19	0.417196643963377	1	1	5.65077166549853e-15	0.601887529321482
Early_EEC_vs_Goblet	BTF3L4	4.55274285568929e-13	0.417179821441019	0.944	0.525	8.85554012860123e-09	0.601863259551902
Early_EEC_vs_Goblet	ARID2	1.08352395081351e-08	0.417023993817749	0.4	0.188	0.000210756243672735	0.601638447812576
Early_EEC_vs_Goblet	KMT5B	7.36392702568421e-10	0.416762865319986	0.778	0.491	1.43235744576584e-05	0.601261719023819
Early_EEC_vs_Goblet	EPC1	6.59838026129365e-08	0.416181888504826	0.633	0.442	0.00128345094462423	0.600423546653717
Early_EEC_vs_Goblet	ANKRD11	1.55529559793143e-11	0.416128388823137	1	0.636	3.02520546753643e-07	0.600346362928254
Early_EEC_vs_Goblet	ESRRG	5.79698569142605e-35	0.414910854098679	0.2	0.004	1.12757168683928e-30	0.598589831619169
Early_EEC_vs_Goblet	KIF1B	4.71565100788988e-08	0.414895572886166	0.522	0.299	0.000917241277544661	0.598567785489657
Early_EEC_vs_Goblet	TECPR1	6.08132094639199e-08	0.414667883673611	0.478	0.261	0.0011828777372827	0.598239299391841
Early_EEC_vs_Goblet	GRK3	4.80217818596208e-21	0.414522825494666	0.344	0.063	9.34071678951484e-17	0.598030024676436
Early_EEC_vs_Goblet	SPIN1	5.37503277341402e-08	0.414365357578428	0.511	0.31	0.00104549762475676	0.597802846494581
Early_EEC_vs_Goblet	CST3	3.79712986709593e-15	0.413681689157379	1	0.997	7.3857973044883e-11	0.59681652145392
Early_EEC_vs_Goblet	RBM12B	5.63834627804837e-10	0.413572964510026	0.444	0.206	1.09671473454319e-05	0.596659664944362
Early_EEC_vs_Goblet	HNRNPA0	4.20115282652169e-12	0.413499392980073	1	0.902	8.17166236286733e-08	0.596553523662948
Early_EEC_vs_Goblet	UBB	1.49084589107973e-16	0.41283657501455	1	0.997	2.89984434273918e-12	0.595597279471076
Early_EEC_vs_Goblet	RBMX	3.80200250476902e-14	0.412657484137605	1	0.877	7.39527507202623e-10	0.595338905951039
Early_EEC_vs_Goblet	LRRFIP1	3.26301303855966e-12	0.412591396980637	1	0.915	6.3468866613024e-08	0.595243562337414
Early_EEC_vs_Goblet	CCDC85B	6.66622471255705e-14	0.412304411758406	1	0.597	1.29664736883947e-09	0.594829530180493
Early_EEC_vs_Goblet	MED25	7.37685360028588e-11	0.411868315436508	0.478	0.222	1.43487179379161e-06	0.594200376179542
Early_EEC_vs_Goblet	PIK3R1	7.43416752513985e-07	0.411786277031788	0.544	0.359	0.0144601992531495	0.59408201977989
Early_EEC_vs_Goblet	BDP1	3.46715514496589e-11	0.411689675062156	0.756	0.423	6.74396347247314e-07	0.593942652597361
Early_EEC_vs_Goblet	CDC14A	7.18540240315818e-19	0.411678825250672	0.244	0.033	1.3976326214383e-14	0.593926999628138
Early_EEC_vs_Goblet	HSPB11	1.22733543545431e-06	0.411510313894905	0.467	0.29	0.0238729015550217	0.593683889130841
Early_EEC_vs_Goblet	PPP1CB	5.6763424283826e-13	0.411372535366782	0.989	0.866	1.1041053657447e-08	0.593485116731576
Early_EEC_vs_Goblet	USP34	8.27529283782284e-12	0.411368169765104	0.922	0.507	1.60962720988492e-07	0.593478818499685
Early_EEC_vs_Goblet	ERCC1	3.5604050906309e-13	0.411254542895569	0.867	0.468	6.92534394178615e-09	0.593314889578496
Early_EEC_vs_Goblet	ABHD14A	6.82701548635435e-09	0.411251343760615	0.378	0.166	0.000132792278225078	0.593310274202362
Early_EEC_vs_Goblet	IPO9	4.33294333336728e-08	0.411115047927776	0.389	0.185	0.000842800807773269	0.59311364088023
Early_EEC_vs_Goblet	JMJD1C	6.34275453443226e-13	0.411031807469165	0.933	0.528	1.23372918449242e-08	0.592993550283392
Early_EEC_vs_Goblet	CCT8	6.93531980268635e-12	0.41096976857729	1	0.855	1.34898905482052e-07	0.592904047081742
Early_EEC_vs_Goblet	CADM4	3.943474777154e-34	0.410663081130836	0.344	0.032	7.67045278904224e-30	0.59246159062364
Early_EEC_vs_Goblet	PSAP	8.63181002569375e-12	0.410600285467903	1	0.957	1.67897336809769e-07	0.592370995632136
Early_EEC_vs_Goblet	KDM6B	1.92240456135328e-08	0.410541261140025	0.578	0.348	0.000373926911228826	0.592285841527015
Early_EEC_vs_Goblet	ABCC1	3.37763485825333e-10	0.410456176997835	0.344	0.129	6.56983756278856e-06	0.592163091057019
Early_EEC_vs_Goblet	HOXA13	3.4302379141313e-09	0.409527938846658	0.333	0.129	6.67215576677678e-05	0.590823926479553
Early_EEC_vs_Goblet	RDH11	1.92647357700691e-10	0.409269805151828	0.622	0.35	3.74718375463615e-06	0.590451518278135
Early_EEC_vs_Goblet	TMOD2	2.5368686933857e-38	0.408634682869443	0.311	0.019	4.93446329550452e-34	0.58953523051098
Early_EEC_vs_Goblet	ECE1	1.76528987409325e-09	0.408634682869443	0.478	0.239	3.43366533409878e-05	0.58953523051098
Early_EEC_vs_Goblet	ZNF720	6.35736267133412e-11	0.40794810543087	0.6	0.316	1.2365706132012e-06	0.588544708645164
Early_EEC_vs_Goblet	ZNF195	3.43956837855865e-08	0.407376821068373	0.589	0.358	0.000669030445313443	0.587720519528452
Early_EEC_vs_Goblet	SNAP47	1.47101576329429e-08	0.40689403839166	0.367	0.164	0.000286127276118373	0.587024011354931
Early_EEC_vs_Goblet	TRIM28	1.09430663684033e-12	0.406798977902362	0.956	0.535	2.12853583931813e-08	0.586886868058436
Early_EEC_vs_Goblet	C17orf75	2.65725184065913e-15	0.406781114220121	0.378	0.105	5.16862055526607e-11	0.586861096212655
Early_EEC_vs_Goblet	MSI2	5.59530696984755e-07	0.406413693616659	0.633	0.457	0.0108834315870505	0.586331020330121
Early_EEC_vs_Goblet	ZNF33A	3.34845300497907e-08	0.406256560464476	0.611	0.384	0.000651307593998479	0.586104325110707
Early_EEC_vs_Goblet	ZNF106	9.54331569608705e-11	0.406202577900831	0.956	0.533	1.85627033604589e-06	0.586026444733841
Early_EEC_vs_Goblet	TRAK1	2.4149320827983e-06	0.405723472661985	0.456	0.285	0.0469728439425098	0.585335241981695
Early_EEC_vs_Goblet	AL021368.2	4.18828863961573e-18	0.405723472661985	0.356	0.078	8.14664023291655e-14	0.585335241981694
Early_EEC_vs_Goblet	MPST	3.18978658400708e-09	-0.406044706269676	0.978	0.918	6.20445388455218e-05	-0.585798684114477
Early_EEC_vs_Goblet	IRS2	1.59028976818391e-07	-0.406953203620866	0.078	0.358	0.00309327262809453	-0.5871093687377
Early_EEC_vs_Goblet	NDRG2	5.8318691038879e-09	-0.407572590447729	0.089	0.411	0.000113435685939724	-0.588002955041207
Early_EEC_vs_Goblet	RPL35	2.91815160905886e-19	-0.408688395138294	1	1	5.67609669478039e-15	-0.589612720934886
Early_EEC_vs_Goblet	DAZAP2	5.8215023080756e-07	-0.408935174116784	0.5	0.791	0.0113234041394379	-0.589968747743349
Early_EEC_vs_Goblet	SULT1A1	2.84821621542299e-11	-0.409342778862288	0.067	0.449	5.54006536061926e-07	-0.590556797088331
Early_EEC_vs_Goblet	ETHE1	2.42717288830027e-07	-0.409448968281001	0.978	0.866	0.00472109398503285	-0.590709996036103
Early_EEC_vs_Goblet	CCND1	2.41664202360505e-07	-0.412388832831679	0.211	0.528	0.00470061040011419	-0.594951324044251
Early_EEC_vs_Goblet	FAM177A1	3.75269097353666e-08	-0.41354483444782	0.611	0.802	0.000729935921262616	-0.596619081843117
